transaction_id,transactionTimestamp,transactionDate,type,category,amount,description,payment_mode
TXN007797,2025-04-19T10:12:31,2025-04-19,DEBIT,Shopping,3763,Shopping transaction,UPI
TXN013268,2025-04-19T10:46:41,2025-04-19,CREDIT,Income,13382,Income transaction,Cash
TXN006490,2025-04-19T13:22:10,2025-04-19,CREDIT,Salary,35882,Salary transaction,UPI
TXN019693,2025-04-19T14:20:24,2025-04-19,DEBIT,Travel,550,Travel transaction,Cash
TXN002027,2025-04-19T15:25:52,2025-04-19,DEBIT,Bills,2390,Bills transaction,Card
TXN016809,2025-04-19T15:28:37,2025-04-19,DEBIT,Entertainment,1510,Entertainment transaction,Cash
TXN013081,2025-04-19T16:05:12,2025-04-19,DEBIT,Bills,1310,Bills transaction,NetBanking
TXN012702,2025-04-19T16:14:22,2025-04-19,DEBIT,Bills,819,Bills transaction,UPI
TXN011396,2025-04-19T16:35:11,2025-04-19,DEBIT,Transfer,6389,Transfer transaction,NetBanking
TXN009107,2025-04-19T16:58:17,2025-04-19,DEBIT,Travel,2584,Travel transaction,NetBanking
TXN003733,2025-04-19T18:00:35,2025-04-19,DEBIT,Rent,13188,Rent transaction,Cash
TXN018318,2025-04-19T18:35:04,2025-04-19,DEBIT,Education,5067,Education transaction,Card
TXN016913,2025-04-19T18:39:24,2025-04-19,DEBIT,Food,468,Food transaction,Cash
TXN019700,2025-04-19T22:25:41,2025-04-19,CREDIT,Salary,30392,Salary transaction,Card
TXN005909,2025-04-19T22:35:59,2025-04-19,DEBIT,Transfer,4144,Transfer transaction,Cash
TXN019250,2025-04-19T23:32:25,2025-04-19,CREDIT,Transfer,14683,Transfer transaction,Cash
TXN003778,2025-04-20T00:25:58,2025-04-20,DEBIT,Transfer,838,Transfer transaction,Card
TXN018963,2025-04-20T00:28:08,2025-04-20,DEBIT,Rent,14350,Rent transaction,UPI
TXN004009,2025-04-20T00:42:13,2025-04-20,DEBIT,Travel,1945,Travel transaction,Cash
TXN011519,2025-04-20T00:47:51,2025-04-20,CREDIT,Salary,48147,Salary transaction,UPI
TXN011093,2025-04-20T01:06:41,2025-04-20,CREDIT,Salary,38557,Salary transaction,Card
TXN000086,2025-04-20T01:49:42,2025-04-20,CREDIT,Transfer,17472,Transfer transaction,Cash
TXN018261,2025-04-20T02:32:21,2025-04-20,DEBIT,Food,452,Food transaction,UPI
TXN017459,2025-04-20T04:08:05,2025-04-20,DEBIT,Food,338,Food transaction,Cash
TXN013746,2025-04-20T05:22:34,2025-04-20,DEBIT,Bills,2052,Bills transaction,NetBanking
TXN007088,2025-04-20T06:14:43,2025-04-20,DEBIT,Food,401,Food transaction,Card
TXN013694,2025-04-20T06:54:03,2025-04-20,DEBIT,Travel,2398,Travel transaction,UPI
TXN005905,2025-04-20T07:58:40,2025-04-20,DEBIT,Food,187,Food transaction,NetBanking
TXN014155,2025-04-20T09:27:39,2025-04-20,CREDIT,Salary,33328,Salary transaction,UPI
TXN006822,2025-04-20T11:30:29,2025-04-20,DEBIT,Food,81,Food transaction,UPI
TXN002093,2025-04-20T11:36:39,2025-04-20,DEBIT,Travel,821,Travel transaction,UPI
TXN012687,2025-04-20T13:11:37,2025-04-20,DEBIT,Health,2504,Health transaction,NetBanking
TXN014643,2025-04-20T13:32:44,2025-04-20,DEBIT,Transfer,802,Transfer transaction,UPI
TXN001842,2025-04-20T15:02:04,2025-04-20,DEBIT,Travel,1536,Travel transaction,NetBanking
TXN008487,2025-04-20T15:19:12,2025-04-20,CREDIT,Transfer,8531,Transfer transaction,Card
TXN007709,2025-04-20T15:50:39,2025-04-20,DEBIT,Rent,14372,Rent transaction,Card
TXN010708,2025-04-20T16:00:51,2025-04-20,CREDIT,Income,4032,Income transaction,NetBanking
TXN013639,2025-04-20T16:48:58,2025-04-20,CREDIT,Income,8077,Income transaction,Card
TXN010055,2025-04-20T18:32:58,2025-04-20,CREDIT,Salary,43804,Salary transaction,Card
TXN016717,2025-04-20T18:53:47,2025-04-20,DEBIT,Shopping,1801,Shopping transaction,Card
TXN011916,2025-04-20T19:27:34,2025-04-20,CREDIT,Transfer,6750,Transfer transaction,UPI
TXN018040,2025-04-20T19:31:36,2025-04-20,CREDIT,Salary,34776,Salary transaction,Card
TXN015275,2025-04-20T20:08:09,2025-04-20,DEBIT,Education,5956,Education transaction,Cash
TXN001340,2025-04-20T20:41:51,2025-04-20,DEBIT,Health,687,Health transaction,Card
TXN016622,2025-04-20T21:01:08,2025-04-20,DEBIT,Education,4974,Education transaction,NetBanking
TXN017244,2025-04-20T21:40:55,2025-04-20,CREDIT,Salary,49107,Salary transaction,Card
TXN005441,2025-04-20T21:49:30,2025-04-20,DEBIT,Transfer,7053,Transfer transaction,Card
TXN011947,2025-04-20T22:26:38,2025-04-20,DEBIT,Travel,683,Travel transaction,Card
TXN014317,2025-04-20T22:32:28,2025-04-20,DEBIT,Transfer,6303,Transfer transaction,UPI
TXN001149,2025-04-20T23:03:41,2025-04-20,CREDIT,Income,11269,Income transaction,UPI
TXN019928,2025-04-20T23:20:22,2025-04-20,CREDIT,Salary,47470,Salary transaction,UPI
TXN015091,2025-04-20T23:27:38,2025-04-20,CREDIT,Transfer,18005,Transfer transaction,Cash
TXN006615,2025-04-20T23:39:44,2025-04-20,DEBIT,Bills,652,Bills transaction,NetBanking
TXN002247,2025-04-20T23:53:28,2025-04-20,DEBIT,Transfer,5973,Transfer transaction,Cash
TXN009985,2025-04-21T00:41:55,2025-04-21,DEBIT,Health,579,Health transaction,Card
TXN017077,2025-04-21T02:25:06,2025-04-21,DEBIT,Food,452,Food transaction,Cash
TXN018600,2025-04-21T03:39:58,2025-04-21,DEBIT,Entertainment,233,Entertainment transaction,NetBanking
TXN018936,2025-04-21T04:12:17,2025-04-21,CREDIT,Transfer,18070,Transfer transaction,UPI
TXN010193,2025-04-21T04:19:27,2025-04-21,DEBIT,Travel,2192,Travel transaction,NetBanking
TXN012117,2025-04-21T04:20:24,2025-04-21,DEBIT,Education,4117,Education transaction,NetBanking
TXN015572,2025-04-21T05:01:18,2025-04-21,DEBIT,Travel,1079,Travel transaction,NetBanking
TXN018752,2025-04-21T05:09:03,2025-04-21,DEBIT,Entertainment,719,Entertainment transaction,Card
TXN015932,2025-04-21T08:06:29,2025-04-21,DEBIT,Shopping,2586,Shopping transaction,NetBanking
TXN014893,2025-04-21T10:08:49,2025-04-21,DEBIT,Travel,1620,Travel transaction,UPI
TXN016381,2025-04-21T10:10:27,2025-04-21,DEBIT,Bills,1043,Bills transaction,UPI
TXN010244,2025-04-21T10:18:17,2025-04-21,DEBIT,Bills,1257,Bills transaction,UPI
TXN012059,2025-04-21T11:08:30,2025-04-21,CREDIT,Transfer,14792,Transfer transaction,Card
TXN018011,2025-04-21T11:16:19,2025-04-21,DEBIT,Bills,686,Bills transaction,UPI
TXN009494,2025-04-21T13:10:53,2025-04-21,CREDIT,Transfer,2925,Transfer transaction,NetBanking
TXN011523,2025-04-21T14:17:20,2025-04-21,CREDIT,Salary,44365,Salary transaction,UPI
TXN015596,2025-04-21T14:49:36,2025-04-21,DEBIT,Transfer,5372,Transfer transaction,Cash
TXN007382,2025-04-21T15:28:15,2025-04-21,DEBIT,Education,2059,Education transaction,Cash
TXN011117,2025-04-21T18:09:34,2025-04-21,CREDIT,Salary,57574,Salary transaction,Cash
TXN014474,2025-04-21T18:20:26,2025-04-21,DEBIT,Bills,630,Bills transaction,Cash
TXN018895,2025-04-21T19:18:17,2025-04-21,CREDIT,Salary,47616,Salary transaction,Cash
TXN009217,2025-04-21T19:55:21,2025-04-21,DEBIT,Food,476,Food transaction,NetBanking
TXN013239,2025-04-21T22:50:56,2025-04-21,DEBIT,Bills,1291,Bills transaction,Cash
TXN003564,2025-04-22T00:17:22,2025-04-22,CREDIT,Income,10724,Income transaction,Cash
TXN006479,2025-04-22T00:30:06,2025-04-22,DEBIT,Transfer,8088,Transfer transaction,Cash
TXN009168,2025-04-22T00:30:24,2025-04-22,CREDIT,Transfer,18501,Transfer transaction,Cash
TXN002033,2025-04-22T01:20:50,2025-04-22,DEBIT,Education,572,Education transaction,Card
TXN016936,2025-04-22T01:30:48,2025-04-22,CREDIT,Salary,30934,Salary transaction,NetBanking
TXN018258,2025-04-22T03:02:31,2025-04-22,CREDIT,Salary,37334,Salary transaction,NetBanking
TXN019990,2025-04-22T08:17:41,2025-04-22,CREDIT,Income,9655,Income transaction,Card
TXN000556,2025-04-22T11:26:00,2025-04-22,CREDIT,Salary,54462,Salary transaction,NetBanking
TXN012721,2025-04-22T11:56:19,2025-04-22,CREDIT,Transfer,16757,Transfer transaction,NetBanking
TXN014192,2025-04-22T11:56:50,2025-04-22,DEBIT,Health,2855,Health transaction,NetBanking
TXN017061,2025-04-22T14:28:52,2025-04-22,CREDIT,Transfer,755,Transfer transaction,Card
TXN015168,2025-04-22T15:47:46,2025-04-22,DEBIT,Health,3021,Health transaction,Cash
TXN004377,2025-04-22T16:15:40,2025-04-22,CREDIT,Transfer,9693,Transfer transaction,Card
TXN002634,2025-04-22T16:24:43,2025-04-22,DEBIT,Entertainment,1521,Entertainment transaction,Cash
TXN016668,2025-04-22T16:50:30,2025-04-22,DEBIT,Shopping,1364,Shopping transaction,Card
TXN012870,2025-04-22T17:47:50,2025-04-22,CREDIT,Income,2181,Income transaction,UPI
TXN003938,2025-04-22T19:04:26,2025-04-22,DEBIT,Bills,2805,Bills transaction,Card
TXN011217,2025-04-22T20:57:14,2025-04-22,CREDIT,Income,7125,Income transaction,Card
TXN004550,2025-04-22T21:15:13,2025-04-22,DEBIT,Travel,2998,Travel transaction,Card
TXN011501,2025-04-22T22:25:22,2025-04-22,DEBIT,Food,449,Food transaction,NetBanking
TXN016065,2025-04-22T23:22:52,2025-04-22,CREDIT,Income,10368,Income transaction,Cash
TXN008379,2025-04-23T00:07:44,2025-04-23,DEBIT,Health,2922,Health transaction,Cash
TXN017947,2025-04-23T00:17:43,2025-04-23,DEBIT,Bills,1235,Bills transaction,Card
TXN011707,2025-04-23T00:26:26,2025-04-23,DEBIT,Health,1869,Health transaction,UPI
TXN005443,2025-04-23T00:26:28,2025-04-23,DEBIT,Transfer,1636,Transfer transaction,Cash
TXN006309,2025-04-23T01:46:57,2025-04-23,DEBIT,Travel,2777,Travel transaction,UPI
TXN013360,2025-04-23T01:48:09,2025-04-23,DEBIT,Transfer,2299,Transfer transaction,Cash
TXN003912,2025-04-23T02:55:53,2025-04-23,DEBIT,Bills,2138,Bills transaction,Cash
TXN009827,2025-04-23T03:08:46,2025-04-23,CREDIT,Income,4249,Income transaction,NetBanking
TXN015784,2025-04-23T03:59:29,2025-04-23,CREDIT,Transfer,6556,Transfer transaction,Cash
TXN013730,2025-04-23T04:15:09,2025-04-23,CREDIT,Transfer,10710,Transfer transaction,Cash
TXN012134,2025-04-23T08:30:23,2025-04-23,DEBIT,Rent,14522,Rent transaction,Card
TXN006320,2025-04-23T09:40:23,2025-04-23,DEBIT,Travel,1838,Travel transaction,NetBanking
TXN014967,2025-04-23T09:53:17,2025-04-23,DEBIT,Education,1669,Education transaction,Cash
TXN006127,2025-04-23T10:14:08,2025-04-23,CREDIT,Income,7464,Income transaction,NetBanking
TXN008914,2025-04-23T10:26:16,2025-04-23,DEBIT,Education,2015,Education transaction,UPI
TXN002631,2025-04-23T12:38:59,2025-04-23,DEBIT,Health,1824,Health transaction,Card
TXN017358,2025-04-23T12:43:26,2025-04-23,CREDIT,Income,14988,Income transaction,UPI
TXN018219,2025-04-23T12:56:00,2025-04-23,DEBIT,Shopping,4948,Shopping transaction,NetBanking
TXN017439,2025-04-23T14:27:36,2025-04-23,DEBIT,Shopping,1512,Shopping transaction,NetBanking
TXN002892,2025-04-23T15:00:48,2025-04-23,CREDIT,Salary,38432,Salary transaction,UPI
TXN014293,2025-04-23T15:18:32,2025-04-23,DEBIT,Rent,9199,Rent transaction,UPI
TXN017835,2025-04-23T15:41:30,2025-04-23,DEBIT,Transfer,1910,Transfer transaction,UPI
TXN001318,2025-04-23T15:53:23,2025-04-23,DEBIT,Rent,13783,Rent transaction,UPI
TXN000332,2025-04-23T18:09:33,2025-04-23,DEBIT,Education,4716,Education transaction,Card
TXN016163,2025-04-23T18:39:26,2025-04-23,DEBIT,Rent,8384,Rent transaction,UPI
TXN014961,2025-04-23T18:41:04,2025-04-23,DEBIT,Food,457,Food transaction,Cash
TXN007712,2025-04-23T19:07:58,2025-04-23,DEBIT,Education,4561,Education transaction,Card
TXN003030,2025-04-23T19:49:53,2025-04-23,DEBIT,Health,745,Health transaction,UPI
TXN004274,2025-04-23T21:14:43,2025-04-23,DEBIT,Entertainment,1622,Entertainment transaction,UPI
TXN003686,2025-04-23T22:05:21,2025-04-23,CREDIT,Salary,33351,Salary transaction,NetBanking
TXN014420,2025-04-23T23:29:52,2025-04-23,DEBIT,Education,5962,Education transaction,UPI
TXN010547,2025-04-23T23:37:50,2025-04-23,DEBIT,Education,820,Education transaction,NetBanking
TXN019727,2025-04-24T00:01:31,2025-04-24,DEBIT,Rent,12844,Rent transaction,UPI
TXN006523,2025-04-24T01:07:53,2025-04-24,CREDIT,Transfer,8786,Transfer transaction,NetBanking
TXN011044,2025-04-24T05:37:11,2025-04-24,DEBIT,Entertainment,814,Entertainment transaction,UPI
TXN006520,2025-04-24T05:43:19,2025-04-24,CREDIT,Income,1399,Income transaction,Card
TXN010518,2025-04-24T08:31:59,2025-04-24,DEBIT,Travel,1399,Travel transaction,Cash
TXN019133,2025-04-24T09:47:47,2025-04-24,DEBIT,Transfer,8459,Transfer transaction,Card
TXN011857,2025-04-24T10:00:40,2025-04-24,DEBIT,Food,288,Food transaction,NetBanking
TXN013581,2025-04-24T10:18:05,2025-04-24,DEBIT,Education,2145,Education transaction,UPI
TXN003378,2025-04-24T10:48:18,2025-04-24,CREDIT,Salary,29503,Salary transaction,Cash
TXN008416,2025-04-24T12:43:31,2025-04-24,CREDIT,Salary,50732,Salary transaction,Card
TXN015048,2025-04-24T13:22:58,2025-04-24,DEBIT,Travel,1453,Travel transaction,Card
TXN015081,2025-04-24T15:33:07,2025-04-24,DEBIT,Rent,10596,Rent transaction,NetBanking
TXN010326,2025-04-24T15:49:41,2025-04-24,DEBIT,Bills,1793,Bills transaction,UPI
TXN016561,2025-04-24T16:04:37,2025-04-24,DEBIT,Rent,13701,Rent transaction,UPI
TXN001972,2025-04-24T16:41:16,2025-04-24,CREDIT,Income,3282,Income transaction,Card
TXN009399,2025-04-24T16:48:51,2025-04-24,DEBIT,Health,1709,Health transaction,UPI
TXN016974,2025-04-24T16:48:55,2025-04-24,DEBIT,Travel,1485,Travel transaction,NetBanking
TXN010892,2025-04-24T17:02:24,2025-04-24,DEBIT,Travel,2345,Travel transaction,NetBanking
TXN009065,2025-04-24T17:05:21,2025-04-24,DEBIT,Travel,2137,Travel transaction,Card
TXN006761,2025-04-24T19:33:07,2025-04-24,DEBIT,Travel,1873,Travel transaction,NetBanking
TXN005252,2025-04-24T21:27:15,2025-04-24,CREDIT,Salary,57571,Salary transaction,Cash
TXN015635,2025-04-24T23:30:36,2025-04-24,DEBIT,Education,5471,Education transaction,Card
TXN017475,2025-04-25T00:41:00,2025-04-25,DEBIT,Education,2069,Education transaction,NetBanking
TXN011665,2025-04-25T00:51:33,2025-04-25,CREDIT,Transfer,7633,Transfer transaction,Card
TXN018739,2025-04-25T01:10:12,2025-04-25,CREDIT,Salary,36906,Salary transaction,Cash
TXN014480,2025-04-25T02:16:49,2025-04-25,DEBIT,Transfer,4215,Transfer transaction,Card
TXN019803,2025-04-25T02:24:25,2025-04-25,CREDIT,Salary,54866,Salary transaction,UPI
TXN015752,2025-04-25T02:43:08,2025-04-25,CREDIT,Transfer,11799,Transfer transaction,NetBanking
TXN017541,2025-04-25T03:24:48,2025-04-25,CREDIT,Transfer,7420,Transfer transaction,UPI
TXN006946,2025-04-25T07:23:58,2025-04-25,CREDIT,Transfer,5721,Transfer transaction,UPI
TXN006588,2025-04-25T07:35:07,2025-04-25,DEBIT,Shopping,1602,Shopping transaction,Card
TXN009869,2025-04-25T07:44:22,2025-04-25,CREDIT,Salary,33999,Salary transaction,UPI
TXN002854,2025-04-25T13:08:53,2025-04-25,CREDIT,Income,1696,Income transaction,NetBanking
TXN004649,2025-04-25T14:57:15,2025-04-25,DEBIT,Health,2813,Health transaction,Card
TXN006733,2025-04-25T15:19:18,2025-04-25,DEBIT,Shopping,2494,Shopping transaction,UPI
TXN009782,2025-04-25T15:54:43,2025-04-25,DEBIT,Education,5080,Education transaction,Cash
TXN001063,2025-04-25T16:31:51,2025-04-25,DEBIT,Transfer,676,Transfer transaction,NetBanking
TXN000774,2025-04-25T16:33:11,2025-04-25,DEBIT,Entertainment,994,Entertainment transaction,UPI
TXN007260,2025-04-25T17:19:08,2025-04-25,CREDIT,Salary,54292,Salary transaction,Card
TXN000129,2025-04-25T17:25:46,2025-04-25,CREDIT,Salary,43634,Salary transaction,NetBanking
TXN016082,2025-04-25T17:36:37,2025-04-25,DEBIT,Food,408,Food transaction,UPI
TXN005634,2025-04-25T18:00:56,2025-04-25,DEBIT,Education,2552,Education transaction,Card
TXN004577,2025-04-25T20:13:52,2025-04-25,DEBIT,Bills,1379,Bills transaction,NetBanking
TXN007944,2025-04-25T20:31:32,2025-04-25,CREDIT,Transfer,12418,Transfer transaction,UPI
TXN010363,2025-04-25T20:56:12,2025-04-25,CREDIT,Transfer,3054,Transfer transaction,UPI
TXN006413,2025-04-25T23:51:50,2025-04-25,DEBIT,Entertainment,214,Entertainment transaction,UPI
TXN009031,2025-04-26T00:12:30,2025-04-26,DEBIT,Food,193,Food transaction,Cash
TXN002351,2025-04-26T01:25:10,2025-04-26,DEBIT,Rent,13694,Rent transaction,UPI
TXN002937,2025-04-26T01:55:51,2025-04-26,DEBIT,Food,370,Food transaction,NetBanking
TXN000653,2025-04-26T01:57:15,2025-04-26,DEBIT,Education,1464,Education transaction,UPI
TXN012182,2025-04-26T03:34:11,2025-04-26,DEBIT,Food,403,Food transaction,NetBanking
TXN019314,2025-04-26T05:07:20,2025-04-26,DEBIT,Transfer,2301,Transfer transaction,NetBanking
TXN010287,2025-04-26T06:32:12,2025-04-26,DEBIT,Travel,2662,Travel transaction,Cash
TXN016345,2025-04-26T06:38:07,2025-04-26,DEBIT,Entertainment,1713,Entertainment transaction,NetBanking
TXN012755,2025-04-26T06:55:27,2025-04-26,DEBIT,Education,823,Education transaction,Card
TXN008156,2025-04-26T07:07:43,2025-04-26,DEBIT,Entertainment,824,Entertainment transaction,Card
TXN007684,2025-04-26T07:29:31,2025-04-26,DEBIT,Bills,2543,Bills transaction,NetBanking
TXN007084,2025-04-26T08:02:27,2025-04-26,DEBIT,Bills,1508,Bills transaction,Cash
TXN016523,2025-04-26T10:47:59,2025-04-26,CREDIT,Transfer,19881,Transfer transaction,NetBanking
TXN006872,2025-04-26T11:39:24,2025-04-26,CREDIT,Transfer,10981,Transfer transaction,Cash
TXN003850,2025-04-26T14:53:25,2025-04-26,DEBIT,Shopping,1369,Shopping transaction,UPI
TXN014586,2025-04-26T15:33:42,2025-04-26,DEBIT,Rent,8947,Rent transaction,Card
TXN006846,2025-04-26T15:54:14,2025-04-26,DEBIT,Entertainment,1551,Entertainment transaction,Cash
TXN003812,2025-04-26T16:08:09,2025-04-26,DEBIT,Shopping,4792,Shopping transaction,Card
TXN008622,2025-04-26T16:24:04,2025-04-26,DEBIT,Transfer,9874,Transfer transaction,NetBanking
TXN015318,2025-04-26T16:55:05,2025-04-26,DEBIT,Health,2345,Health transaction,UPI
TXN007704,2025-04-26T17:07:03,2025-04-26,DEBIT,Education,1815,Education transaction,Cash
TXN001243,2025-04-26T17:19:38,2025-04-26,DEBIT,Transfer,9875,Transfer transaction,Cash
TXN014759,2025-04-26T17:31:38,2025-04-26,DEBIT,Education,1360,Education transaction,Cash
TXN007381,2025-04-26T18:21:32,2025-04-26,DEBIT,Entertainment,1496,Entertainment transaction,Cash
TXN019917,2025-04-26T18:33:01,2025-04-26,DEBIT,Shopping,685,Shopping transaction,Cash
TXN002688,2025-04-26T18:37:15,2025-04-26,DEBIT,Entertainment,831,Entertainment transaction,NetBanking
TXN016831,2025-04-26T18:50:19,2025-04-26,CREDIT,Salary,34239,Salary transaction,UPI
TXN010163,2025-04-26T19:28:03,2025-04-26,DEBIT,Travel,2420,Travel transaction,NetBanking
TXN014997,2025-04-26T21:58:30,2025-04-26,DEBIT,Transfer,1488,Transfer transaction,Cash
TXN015838,2025-04-26T22:51:41,2025-04-26,DEBIT,Food,221,Food transaction,UPI
TXN012733,2025-04-26T23:52:32,2025-04-26,DEBIT,Travel,131,Travel transaction,Cash
TXN010084,2025-04-27T00:11:43,2025-04-27,DEBIT,Travel,2183,Travel transaction,UPI
TXN017906,2025-04-27T02:34:38,2025-04-27,DEBIT,Education,1327,Education transaction,NetBanking
TXN005919,2025-04-27T03:24:31,2025-04-27,DEBIT,Education,3920,Education transaction,Card
TXN019712,2025-04-27T03:52:22,2025-04-27,DEBIT,Entertainment,1820,Entertainment transaction,NetBanking
TXN015127,2025-04-27T04:30:19,2025-04-27,DEBIT,Education,917,Education transaction,Cash
TXN009303,2025-04-27T05:55:43,2025-04-27,DEBIT,Transfer,3435,Transfer transaction,Card
TXN005008,2025-04-27T07:33:43,2025-04-27,DEBIT,Travel,1398,Travel transaction,Cash
TXN011209,2025-04-27T08:17:01,2025-04-27,DEBIT,Bills,2773,Bills transaction,UPI
TXN001997,2025-04-27T09:34:38,2025-04-27,DEBIT,Travel,2487,Travel transaction,UPI
TXN004566,2025-04-27T11:53:46,2025-04-27,DEBIT,Transfer,5050,Transfer transaction,Cash
TXN014886,2025-04-27T12:47:41,2025-04-27,CREDIT,Salary,49126,Salary transaction,Card
TXN009310,2025-04-27T13:23:40,2025-04-27,CREDIT,Salary,47249,Salary transaction,UPI
TXN003120,2025-04-27T14:42:36,2025-04-27,DEBIT,Transfer,3204,Transfer transaction,UPI
TXN010375,2025-04-27T15:37:05,2025-04-27,DEBIT,Health,3625,Health transaction,Card
TXN013769,2025-04-27T15:54:45,2025-04-27,DEBIT,Food,374,Food transaction,Card
TXN018560,2025-04-27T16:13:28,2025-04-27,DEBIT,Entertainment,1986,Entertainment transaction,Card
TXN011049,2025-04-27T17:06:26,2025-04-27,DEBIT,Education,5161,Education transaction,NetBanking
TXN019293,2025-04-27T17:57:07,2025-04-27,DEBIT,Entertainment,602,Entertainment transaction,NetBanking
TXN010107,2025-04-27T17:58:44,2025-04-27,CREDIT,Income,2943,Income transaction,NetBanking
TXN006062,2025-04-27T18:04:20,2025-04-27,DEBIT,Bills,2083,Bills transaction,Card
TXN018446,2025-04-27T19:25:19,2025-04-27,CREDIT,Salary,58387,Salary transaction,UPI
TXN004982,2025-04-27T19:33:13,2025-04-27,DEBIT,Health,595,Health transaction,Cash
TXN004375,2025-04-27T20:52:11,2025-04-27,DEBIT,Rent,9867,Rent transaction,UPI
TXN005312,2025-04-27T21:09:36,2025-04-27,DEBIT,Rent,10400,Rent transaction,NetBanking
TXN000838,2025-04-27T22:19:18,2025-04-27,DEBIT,Shopping,2506,Shopping transaction,Card
TXN008845,2025-04-27T22:25:50,2025-04-27,DEBIT,Shopping,3544,Shopping transaction,Cash
TXN009200,2025-04-27T22:56:21,2025-04-27,DEBIT,Bills,2617,Bills transaction,UPI
TXN013030,2025-04-27T23:18:04,2025-04-27,CREDIT,Transfer,1489,Transfer transaction,Card
TXN005141,2025-04-27T23:55:46,2025-04-27,CREDIT,Income,9798,Income transaction,NetBanking
TXN019266,2025-04-28T00:43:42,2025-04-28,DEBIT,Shopping,3662,Shopping transaction,Card
TXN017404,2025-04-28T02:25:45,2025-04-28,CREDIT,Income,14029,Income transaction,Card
TXN018880,2025-04-28T02:34:44,2025-04-28,DEBIT,Shopping,3860,Shopping transaction,NetBanking
TXN011065,2025-04-28T02:36:06,2025-04-28,DEBIT,Rent,9827,Rent transaction,UPI
TXN005858,2025-04-28T03:29:24,2025-04-28,CREDIT,Income,12648,Income transaction,UPI
TXN000361,2025-04-28T03:39:38,2025-04-28,CREDIT,Income,12753,Income transaction,Cash
TXN015760,2025-04-28T04:53:13,2025-04-28,CREDIT,Transfer,7590,Transfer transaction,Cash
TXN012274,2025-04-28T05:07:31,2025-04-28,CREDIT,Salary,54536,Salary transaction,Card
